utterance,coded_word,spatial_or_not,session_id,line,is_candidate
the spinner or the turbines or what is this?,or,0,107,27,False
the spinner or the turbines or what is this?,the,0,107,27,False
the spinner or the turbines or what is this?,turbines,0,107,27,False
the spinner or the turbines or what is this?,or,0,107,27,False
the spinner or the turbines or what is this?,what,0,107,27,False
the spinner or the turbines or what is this?,is,0,107,27,False
the spinner or the turbines or what is this?,this,0,107,27,False
so we had to tape this off and then we had to drill this all.,so,0,107,28,False
so we had to tape this off and then we had to drill this all.,we,0,107,28,False
so we had to tape this off and then we had to drill this all.,had,0,107,28,False
so we had to tape this off and then we had to drill this all.,to,0,107,28,True
so we had to tape this off and then we had to drill this all.,tape,0,107,28,False
so we had to tape this off and then we had to drill this all.,this,0,107,28,False
so we had to tape this off and then we had to drill this all.,off,1,107,28,True
so we had to tape this off and then we had to drill this all.,and,0,107,28,False
so we had to tape this off and then we had to drill this all.,then,0,107,28,False
so we had to tape this off and then we had to drill this all.,we,0,107,28,False
so we had to tape this off and then we had to drill this all.,had,0,107,28,False
so we had to tape this off and then we had to drill this all.,to,0,107,28,True
so we had to tape this off and then we had to drill this all.,drill,0,107,28,False
so we had to tape this off and then we had to drill this all.,this,0,107,28,False
so we had to tape this off and then we had to drill this all.,all,0,107,28,True
and then you had to put the pieces back on and then you had to ...,and,0,107,29,False
and then you had to put the pieces back on and then you had to ...,then,0,107,29,False
and then you had to put the pieces back on and then you had to ...,you,0,107,29,False
and then you had to put the pieces back on and then you had to ...,had,0,107,29,False
and then you had to put the pieces back on and then you had to ...,to,0,107,29,True
and then you had to put the pieces back on and then you had to ...,put,0,107,29,True
and then you had to put the pieces back on and then you had to ...,the,0,107,29,False
and then you had to put the pieces back on and then you had to ...,pieces,0,107,29,True
and then you had to put the pieces back on and then you had to ...,back,1,107,29,True
and then you had to put the pieces back on and then you had to ...,on,1,107,29,True
and then you had to put the pieces back on and then you had to ...,and,0,107,29,False
and then you had to put the pieces back on and then you had to ...,then,0,107,29,False
and then you had to put the pieces back on and then you had to ...,you,0,107,29,False
and then you had to put the pieces back on and then you had to ...,had,0,107,29,False
and then you had to put the pieces back on and then you had to ...,to,0,107,29,True
how you make them all here?,how,0,107,30,False
how you make them all here?,you,0,107,30,False
how you make them all here?,make,0,107,30,False
how you make them all here?,them,0,107,30,False
how you make them all here?,all,0,107,30,True
how you make them all here?,here,1,107,30,True
um you make a nail.,um,0,107,31,False
um you make a nail.,you,0,107,31,False
um you make a nail.,make,0,107,31,False
um you make a nail.,a,0,107,31,False
um you make a nail.,nail,0,107,31,False
a nail or you use a drill?,a,0,107,33,False
a nail or you use a drill?,nail,0,107,33,False
a nail or you use a drill?,or,0,107,33,False
a nail or you use a drill?,you,0,107,33,False
a nail or you use a drill?,use,0,107,33,False
a nail or you use a drill?,a,0,107,33,False
a nail or you use a drill?,drill,0,107,33,False
a nail.,a,0,107,34,False
a nail.,nail,0,107,34,False
and this one I used a drill.,and,0,107,35,False
and this one I used a drill.,this,0,107,35,False
and this one I used a drill.,one,0,107,35,False
and this one I used a drill.,i,0,107,35,False
and this one I used a drill.,used,0,107,35,False
and this one I used a drill.,a,0,107,35,False
and this one I used a drill.,drill,0,107,35,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,and,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,here,1,107,37,True
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,is,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,something,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,that,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,that,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,you,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,have,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,to,0,107,37,True
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,use,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,a,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,hammer,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,to,0,107,37,True
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,xxx,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,you,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,put,0,107,37,True
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,two,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,wheels,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,here,1,107,37,True
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,and,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,then,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,you,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,hammer,0,107,37,False
and here is something that that you have to use a hammer to xxx you put two wheels here and then you hammer everything.,everything,0,107,37,False
and then this here is for the wing.,and,0,107,40,False
and then this here is for the wing.,then,0,107,40,False
and then this here is for the wing.,this,0,107,40,False
and then this here is for the wing.,here,1,107,40,True
and then this here is for the wing.,is,0,107,40,False
and then this here is for the wing.,for,0,107,40,False
and then this here is for the wing.,the,0,107,40,False
and then this here is for the wing.,wing,0,107,40,False
xxx.,xxx,0,107,41,False
and this is xxx paper.,and,0,107,42,False
and this is xxx paper.,this,0,107,42,False
and this is xxx paper.,is,0,107,42,False
and this is xxx paper.,xxx,0,107,42,False
and this is xxx paper.,paper,0,107,42,False
and I nailed it xxx.,and,0,107,43,False
and I nailed it xxx.,i,0,107,43,False
and I nailed it xxx.,nailed,0,107,43,False
and I nailed it xxx.,it,0,107,43,False
and I nailed it xxx.,xxx,0,107,43,False
talk there.,talk,0,107,45,False
talk there.,there,1,107,45,True
talk to the camera.,talk,0,107,47,False
talk to the camera.,to,1,107,47,True
talk to the camera.,the,0,107,47,False
